Log_ID,Customer_ID,Channel_Name,Program_Genre,Device_Type,Network_Type,View_Duration_Mins,Stream_Quality,Video_Resolution,Buffering_Events,Start_Time,End_Time,Timestamp,Content_Type,Playback_Speed,Subtitles_Enabled,Closed_Captions_Enabled,DVR_Playback,Skip_Ads,User_Rating,Autoplay_Triggered
11233,3352,Hgtv,Animation,Tablet,Mobile Network,106,HD,480P,13.0,2025-09-26 16:46:39.452582,2026-01-11 02:00:39.452582,2025-04-30 14:01:39.452582,Recorded,1x,True,False,False,True,3.0,False
11234,11991,Cbs,Documentary,Set-Top Box,Cellular,128,SD,480P,5.0,2025-11-16 16:06:39.452582,2026-03-06 17:36:39.452582,2025-03-28 18:16:39.452582,Live,1x,False,False,True,False,1.0,True
11235,4093,Abc,Movie,Laptop,Guest WiFi,236,SD,720P,1.0,2025-04-26 01:25:39.452582,2025-09-25 03:39:39.452582,2025-05-07 02:41:39.452582,On-Demand,2x,False,True,True,True,4.0,True
11236,7943,Local Channel,Movie,Laptop,Home WiFi,211,4K,480P,12.0,2025-07-01 14:49:39.452582,2025-07-22 22:51:39.452582,2026-01-24 21:12:39.452582,Recorded,1.5x,True,False,True,True,3.0,False
11237,11779,Local Channel,Animation,Mobile App,Cellular,168,SD,720P,13.0,2025-10-03 04:20:39.452582,2026-03-09 01:41:39.452582,2025-06-01 09:44:39.452582,Recorded,1.5x,True,False,False,False,2.0,True
11238,5215,Showtime,Thriller,Smart Tv,Guest WiFi,100,SD,2160P,10.0,2025-07-01 08:38:39.452582,2025-06-23 20:45:39.452582,2025-10-21 04:47:39.452582,On-Demand,2x,True,False,True,True,1.0,True
11239,1908,Showtime,Movie,Mobile App,Guest WiFi,127,HD,480P,3.0,2025-06-12 21:34:39.452582,2025-09-26 02:11:39.452582,2025-05-16 03:17:39.452582,Recorded,2x,False,True,True,False,3.0,False
11240,9588,Cnn,Animation,Laptop,Guest WiFi,38,HD,720P,8.0,2025-10-06 14:52:39.452582,2025-07-17 17:31:39.452582,2026-02-11 03:07:39.452582,Recorded,1x,True,True,False,True,3.0,True
11241,10465,Nbc,Sports,Mobile App,Guest WiFi,217,SD,1080P,2.0,2026-01-26 03:55:39.452582,2025-11-09 09:43:39.452582,2025-06-29 05:56:39.452582,Live,1x,False,False,True,False,4.0,False
11242,3053,Hbo,Talk Show,Mobile App,Cellular,208,HD,480P,10.0,2026-02-01 16:45:39.452582,2025-11-22 03:15:39.452582,2025-04-12 00:21:39.452582,On-Demand,1.5x,True,True,False,True,3.0,False
11243,8827,Disney+,Reality Tv,Laptop,Home WiFi,71,HD,480P,11.0,2026-01-12 19:31:39.452582,2025-10-15 14:36:39.452582,2025-06-01 12:42:39.452582,On-Demand,2x,True,True,False,False,2.0,False
11244,12024,Showtime,Movie,Mobile App,Home WiFi,30,HD,2160P,13.0,2026-01-25 09:32:39.452582,2025-12-19 08:15:39.452582,2025-08-24 13:02:39.452582,Recorded,2x,False,False,False,True,2.0,False
11245,11105,Cnn,Reality Tv,Mobile App,Guest WiFi,46,4K,720P,3.0,2025-08-29 12:53:39.452582,2025-05-22 10:32:39.452582,2025-06-11 16:12:39.452582,Live,0.5x,False,False,True,True,2.0,False
11246,9244,Hbo,Talk Show,Tablet,Home WiFi,34,SD,720P,6.0,2025-12-20 15:50:39.452582,2025-06-20 15:24:39.452582,2025-11-09 20:23:39.452582,Recorded,0.5x,False,True,False,False,4.0,True
11247,9730,Hgtv,Animation,Set-Top Box,Cellular,69,SD,1080P,6.0,2025-08-13 01:41:39.452582,2025-04-07 20:24:39.452582,2025-06-27 14:13:39.452582,On-Demand,1x,False,True,True,False,5.0,False
11248,5436,Abc,Documentary,Set-Top Box,Guest WiFi,172,4K,1080P,14.0,2026-02-14 17:04:39.452582,2025-06-07 17:14:39.452582,2025-10-05 09:34:39.452582,On-Demand,1.5x,True,True,True,True,3.0,False
11249,12581,Hgtv,Animation,Set-Top Box,Home WiFi,30,HD,2160P,11.0,2025-08-27 10:24:39.452582,2025-03-28 14:11:39.452582,2025-10-02 18:14:39.452582,Recorded,1x,False,False,False,True,4.0,False
11250,1285,Cnn,Comedy,Set-Top Box,Cellular,37,4K,480P,11.0,2025-12-01 12:00:39.452582,2025-12-29 13:18:39.452582,2025-05-28 22:23:39.452582,Recorded,2x,True,False,True,False,4.0,True
11251,11313,Hbo,Animation,Tablet,Guest WiFi,174,SD,480P,1.0,2025-06-02 19:36:39.452582,2025-07-28 21:40:39.452582,2026-03-10 20:49:39.452582,Live,1x,False,True,True,False,4.0,False
11252,2640,Cnn,Drama,Mobile App,Guest WiFi,85,SD,480P,4.0,2025-10-18 14:21:39.452582,2025-11-30 15:42:39.452582,2025-04-23 05:45:39.452582,Recorded,2x,True,False,True,False,3.0,False
11253,2631,Abc,Reality Tv,Laptop,Guest WiFi,184,4K,720P,14.0,2026-02-06 12:44:39.452582,2026-02-14 13:30:39.452582,2026-02-25 07:09:39.452582,Recorded,1.5x,False,True,True,True,3.0,True
11254,10124,Showtime,Sports,Set-Top Box,Guest WiFi,138,4K,720P,3.0,2025-09-24 09:07:39.452582,2025-05-24 03:47:39.452582,2025-12-05 16:50:39.452582,Recorded,1.5x,True,True,True,False,4.0,True
11255,6426,Cnn,Talk Show,Smart Tv,Guest WiFi,164,4K,2160P,3.0,2025-08-07 17:49:39.452582,2025-05-16 12:30:39.452582,2025-11-23 13:49:39.452582,On-Demand,2x,True,False,True,True,1.0,False
11256,1359,Cbs,News,Tablet,Cellular,187,SD,480P,8.0,2025-12-04 04:55:39.452582,2025-10-03 21:37:39.452582,2025-10-08 12:30:39.452582,Recorded,1.5x,True,False,False,True,3.0,True
11257,3707,Local Channel,Animation,Laptop,Guest WiFi,224,SD,1080P,4.0,2025-11-15 08:12:39.452582,2025-09-24 07:30:39.452582,2025-10-28 18:23:39.452582,Recorded,0.5x,False,True,True,False,3.0,True
11258,6096,Disney+,Movie,Laptop,Mobile Network,195,HD,2160P,4.0,2025-06-19 05:53:39.452582,2025-12-11 18:49:39.452582,2025-10-12 00:20:39.452582,On-Demand,0.5x,True,False,False,True,3.0,True
11259,8858,Abc,Drama,Mobile App,Home WiFi,169,4K,480P,11.0,2025-10-11 09:59:39.452582,2026-02-15 12:24:39.452582,2026-02-05 21:45:39.452582,Live,1x,True,True,False,True,2.0,False
11260,1205,Local Channel,Drama,Tablet,Guest WiFi,233,4K,2160P,10.0,2025-10-15 22:35:39.452582,2026-02-13 09:17:39.452582,2025-09-17 18:58:39.452582,On-Demand,1x,False,True,False,True,3.0,True
11261,6701,Cbs,Movie,Set-Top Box,Mobile Network,222,HD,720P,5.0,2025-10-27 20:11:39.452582,2025-11-02 23:14:39.452582,2025-09-12 20:24:39.452582,On-Demand,1x,True,False,True,False,3.0,False
11262,1577,Showtime,Series,Set-Top Box,Home WiFi,240,4K,1080P,7.470996563573883,2026-03-10 08:23:39.452582,2026-01-06 16:15:39.452582,2025-12-07 06:04:39.452582,On-Demand,0.5x,False,True,True,True,3.0,False
11263,9138,Fox News,Comedy,Set-Top Box,Guest WiFi,147,4K,720P,2.0,2025-03-21 10:50:39.452582,2025-11-26 18:35:39.452582,2025-09-11 06:15:39.452582,Recorded,1.5x,True,False,False,True,1.0,True
11264,11499,Nbc,Comedy,Tablet,Home WiFi,90,SD,720P,3.0,2025-07-29 18:10:39.452582,2025-05-28 01:39:39.452582,2025-07-09 22:11:39.452582,On-Demand,1.5x,False,False,False,True,5.0,False
11265,2293,Showtime,Sports,Mobile App,Mobile Network,95,HD,720P,1.0,2025-09-15 15:33:39.452582,2025-09-13 11:59:39.452582,2025-05-07 03:46:39.452582,On-Demand,1.5x,False,False,True,True,4.0,False
11266,6602,Hgtv,Drama,Laptop,Guest WiFi,116,SD,480P,10.0,2026-01-18 00:12:39.452582,2025-10-19 12:25:39.452582,2025-09-05 19:34:39.452582,On-Demand,0.5x,False,True,True,True,3.0,True
11267,2749,Hbo,Comedy,Laptop,Home WiFi,36,SD,2160P,12.0,2025-06-18 17:59:39.452582,2025-10-22 21:28:39.452582,2025-04-21 12:46:39.452582,Live,1x,False,True,False,False,3.0,True
11268,8277,Espn,Thriller,Tablet,Home WiFi,480,HD,1080P,2.0,2025-12-24 01:07:39.452582,2025-03-27 22:01:39.452582,2025-12-21 16:41:39.452582,Recorded,1x,True,True,False,True,2.0,True
11269,7205,Showtime,Reality Tv,Mobile App,Cellular,219,4K,720P,2.0,2025-07-04 08:40:39.452582,2025-08-11 23:52:39.452582,2025-09-09 18:23:39.452582,Live,1x,True,True,False,False,2.0,False
11270,4879,Hbo,Reality Tv,Set-Top Box,Home WiFi,110,4K,480P,15.0,2026-02-01 07:13:39.452582,2025-03-21 14:27:39.452582,2025-06-13 05:59:39.452582,Recorded,0.5x,True,False,True,False,1.0,True
11271,4187,Amc,Talk Show,Tablet,Cellular,194,SD,2160P,4.0,2025-04-28 08:01:39.452582,2025-05-02 01:07:39.452582,2025-09-02 20:25:39.452582,Recorded,1.5x,False,True,False,True,3.0,True
11272,3667,Discovery Channel,Drama,Laptop,Guest WiFi,40,4K,720P,11.0,2026-01-29 21:14:39.452582,2025-09-03 19:30:39.452582,2025-04-14 02:04:39.452582,Live,1.5x,True,False,False,True,5.0,False
11273,12436,Local Channel,Drama,Laptop,Mobile Network,130,4K,480P,2.0,2025-10-09 01:58:39.452582,2026-01-05 23:44:39.452582,2025-12-13 21:17:39.452582,Recorded,1x,True,False,True,False,4.0,True
11274,12822,Disney+,Documentary,Laptop,Guest WiFi,138,SD,720P,2.0,2026-01-19 21:52:39.452582,2026-03-13 10:39:39.452582,2026-01-23 17:32:39.452582,On-Demand,0.5x,False,True,True,False,3.0,True
11275,7949,Abc,Sports,Set-Top Box,Mobile Network,106,SD,1080P,11.0,2025-03-27 05:38:39.452582,2025-05-02 09:42:39.452582,2025-12-12 19:03:39.452582,On-Demand,1x,True,True,False,True,5.0,False
11276,12621,Fox News,Thriller,Tablet,Cellular,237,SD,480P,1.0,2026-01-09 23:08:39.452582,2025-06-13 20:30:39.452582,2025-04-10 00:24:39.452582,Recorded,1x,True,False,True,True,1.0,False
11277,9224,Cbs,Animation,Mobile App,Guest WiFi,21,4K,1080P,2.0,2025-05-31 15:57:39.452582,2025-08-12 13:54:39.452582,2025-11-16 06:11:39.452582,Live,0.5x,False,False,False,True,5.0,True
11278,4056,Disney+,Comedy,Smart Tv,Mobile Network,79,HD,720P,11.0,2026-02-21 06:39:39.452582,2025-09-22 05:25:39.452582,2025-08-27 10:58:39.452582,On-Demand,1x,True,True,False,False,4.0,True
11279,10424,Discovery Channel,Series,Set-Top Box,Guest WiFi,171,4K,480P,3.0,2025-09-10 18:22:39.452582,2025-05-29 18:08:39.452582,2025-12-18 19:16:39.452582,Live,1x,True,False,True,False,3.0,True
11280,5092,Showtime,Movie,Mobile App,Guest WiFi,63,HD,480P,1.0,2026-01-07 17:15:39.452582,2025-06-16 16:32:39.452582,2025-10-15 14:25:39.452582,On-Demand,2x,True,False,True,True,1.0,False
11281,12477,Amc,News,Set-Top Box,Cellular,24,HD,720P,3.0,2025-05-23 17:00:39.452582,2026-03-02 08:38:39.452582,2025-09-18 06:17:39.452582,On-Demand,1.5x,True,False,False,False,2.0,True
11282,5743,Cbs,Sports,Smart Tv,Mobile Network,139,4K,2160P,11.0,2025-05-29 14:32:39.452582,2025-04-10 22:17:39.452582,2025-08-30 12:12:39.452582,Live,0.5x,False,False,False,False,4.0,False
11283,5913,Showtime,Animation,Set-Top Box,Mobile Network,74,SD,720P,2.0,2025-07-28 22:10:39.452582,2025-08-24 12:48:39.452582,2025-09-24 13:56:39.452582,Recorded,1.5x,False,False,True,True,4.0,True
11284,8037,Nbc,Comedy,Set-Top Box,Cellular,53,HD,1080P,11.0,2025-06-09 23:17:39.452582,2025-05-17 22:58:39.452582,2025-09-23 07:16:39.452582,Live,0.5x,False,False,False,True,4.0,True
11285,2333,Disney+,Sports,Tablet,Home WiFi,9,4K,480P,0.0,2025-08-17 15:11:39.452582,2026-01-06 21:35:39.452582,2025-05-28 13:05:39.452582,Live,1.5x,False,False,False,True,3.0,True
11286,1051,Abc,Reality Tv,Tablet,Cellular,72,SD,480P,5.0,2026-01-20 12:18:39.452582,2025-10-03 14:33:39.452582,2025-10-26 18:54:39.452582,Live,0.5x,True,True,False,True,2.0,False
11287,12225,Showtime,Documentary,Set-Top Box,Mobile Network,111,HD,480P,3.0,2025-07-22 20:30:39.452582,2025-06-20 22:11:39.452582,2025-11-20 03:30:39.452582,On-Demand,2x,False,True,False,False,1.0,True
11288,10235,Hgtv,Thriller,Laptop,Home WiFi,74,4K,480P,2.0,2025-12-22 03:23:39.452582,2025-06-25 02:44:39.452582,2025-07-07 23:01:39.452582,On-Demand,1x,True,True,False,False,5.0,False
11289,10381,Discovery Channel,News,Mobile App,Cellular,63,SD,1080P,4.0,2025-06-21 12:03:39.452582,2025-04-06 22:26:39.452582,2025-10-03 11:07:39.452582,Recorded,1.5x,False,False,False,False,5.0,True
11290,6722,Hbo,Animation,Laptop,Guest WiFi,225,SD,480P,14.0,2025-07-29 04:50:39.452582,2025-11-02 06:41:39.452582,2025-04-04 16:42:39.452582,Live,2x,False,False,True,False,2.0,True
11291,2392,Abc,Thriller,Laptop,Mobile Network,115,SD,480P,14.0,2025-09-26 06:01:39.452582,2025-07-27 10:23:39.452582,2025-03-25 19:02:39.452582,Live,1x,False,False,True,True,5.0,True
11292,1878,Amc,Talk Show,Smart Tv,Mobile Network,24,SD,480P,6.0,2025-09-02 01:38:39.452582,2025-06-21 10:21:39.452582,2025-08-05 08:43:39.452582,Recorded,0.5x,True,True,False,True,3.0,False
11293,12026,Abc,Animation,Smart Tv,Home WiFi,27,HD,720P,5.0,2025-12-27 07:41:39.452582,2025-10-03 22:00:39.452582,2026-01-26 21:18:39.452582,Recorded,0.5x,True,True,False,True,3.0,True
11294,6613,Cbs,Drama,Set-Top Box,Mobile Network,238,SD,1080P,2.0,2025-03-19 02:40:39.452582,2025-05-31 09:24:39.452582,2025-08-25 10:02:39.452582,Recorded,1.5x,True,True,False,False,3.0,True
11295,9487,Hgtv,Comedy,Mobile App,Mobile Network,239,4K,1080P,13.0,2025-09-24 03:07:39.452582,2026-01-06 18:28:39.452582,2025-10-21 09:24:39.452582,On-Demand,2x,True,False,True,True,2.0,False
11296,10218,Cbs,Comedy,Mobile App,Home WiFi,188,HD,1080P,9.0,2025-03-25 08:41:39.452582,2025-10-10 14:30:39.452582,2026-02-26 20:20:39.452582,Live,2x,True,True,True,True,3.0,False
11297,1319,Showtime,Thriller,Tablet,Guest WiFi,83,HD,720P,5.0,2025-04-16 18:32:39.452582,2025-05-15 05:20:39.452582,2025-05-02 11:58:39.452582,On-Demand,2x,True,True,False,True,5.0,True
11298,1052,Espn,Thriller,Mobile App,Home WiFi,80,SD,480P,7.470996563573883,2026-03-12 15:27:39.452582,2025-05-18 05:22:39.452582,2025-10-21 02:20:39.452582,Live,1x,False,False,True,False,3.0,False
11299,2698,Nbc,Reality Tv,Set-Top Box,Cellular,27,HD,2160P,0.0,2025-06-28 14:18:39.452582,2025-03-23 20:01:39.452582,2025-12-19 04:11:39.452582,Live,0.5x,True,False,True,False,1.0,False
11300,4588,Local Channel,Sports,Set-Top Box,Cellular,179,SD,720P,6.0,2025-10-18 14:06:39.452582,2025-12-26 00:22:39.452582,2025-08-31 04:53:39.452582,Recorded,2x,True,True,False,False,2.0,True
11301,2658,Abc,Comedy,Set-Top Box,Mobile Network,6,4K,1080P,0.0,2025-12-01 12:39:39.452582,2025-09-02 23:38:39.452582,2025-07-16 21:15:39.452582,Recorded,1.5x,False,True,False,True,4.0,True
11302,12629,Netflix,Thriller,Smart Tv,Home WiFi,233,4K,480P,10.0,2025-08-13 04:41:39.452582,2026-02-08 13:40:39.452582,2025-12-10 09:37:39.452582,Recorded,0.5x,False,True,False,True,2.0,True
11303,9084,Discovery Channel,Animation,Smart Tv,Cellular,86,HD,720P,7.470996563573883,2025-12-17 03:53:39.452582,2025-05-15 09:56:39.452582,2025-04-03 06:55:39.452582,On-Demand,0.5x,True,False,False,False,5.0,True
11304,12087,Showtime,Animation,Mobile App,Guest WiFi,208,SD,720P,2.0,2025-09-02 16:28:39.452582,2026-03-09 01:12:39.452582,2026-02-21 00:50:39.452582,Live,0.5x,True,False,True,True,1.0,False
11305,2708,Disney+,Series,Mobile App,Guest WiFi,47,4K,720P,11.0,2025-11-02 15:03:39.452582,2026-02-04 19:14:39.452582,2025-06-29 20:15:39.452582,On-Demand,1.5x,False,True,False,True,2.0,False
11306,4369,Netflix,News,Smart Tv,Home WiFi,48,HD,720P,0.0,2025-07-20 08:19:39.452582,2025-03-17 09:08:39.452582,2026-02-10 05:10:39.452582,Recorded,2x,True,True,False,False,3.0,False
11307,3984,Showtime,Drama,Laptop,Mobile Network,47,4K,2160P,3.0,2025-10-20 06:33:39.452582,2025-10-23 17:39:39.452582,2026-02-15 05:42:39.452582,Live,1x,True,True,True,False,3.0,True
11308,10166,Discovery Channel,Sports,Smart Tv,Cellular,135,4K,1080P,3.0,2026-01-31 10:55:39.452582,2025-08-27 16:38:39.452582,2025-08-15 15:51:39.452582,Recorded,1.5x,True,False,False,False,3.0,False
11309,9581,Cbs,News,Mobile App,Home WiFi,24,HD,480P,3.0,2025-04-22 08:25:39.452582,2025-10-14 05:43:39.452582,2025-10-01 12:48:39.452582,Live,2x,True,False,False,False,1.0,False
11310,1062,Netflix,Documentary,Mobile App,Mobile Network,107,SD,1080P,0.0,2025-06-12 09:01:39.452582,2025-12-11 19:56:39.452582,2025-04-09 22:12:39.452582,Live,2x,True,False,True,True,2.0,True
11311,12060,Nbc,Documentary,Mobile App,Cellular,133,HD,480P,7.470996563573883,2025-09-30 12:40:39.452582,2025-11-19 15:00:39.452582,2026-02-15 10:23:39.452582,On-Demand,1.5x,False,False,False,False,4.0,False
11312,10441,Abc,Reality Tv,Set-Top Box,Guest WiFi,32,4K,2160P,7.470996563573883,2026-01-03 14:21:39.452582,2025-06-08 03:20:39.452582,2025-08-11 11:34:39.452582,Recorded,1x,False,False,True,True,1.0,False
11313,1189,Amc,News,Smart Tv,Home WiFi,165,HD,1080P,4.0,2025-06-21 15:11:39.452582,2025-12-23 12:21:39.452582,2026-03-05 04:38:39.452582,Recorded,1.5x,True,False,False,False,3.0,True
11314,7275,Local Channel,Talk Show,Set-Top Box,Home WiFi,217,4K,2160P,0.0,2026-01-02 01:23:39.452582,2025-04-16 06:44:39.452582,2026-02-09 23:50:39.452582,On-Demand,1.5x,True,False,False,True,3.0,True
11315,6071,Discovery Channel,News,Mobile App,Guest WiFi,109,HD,480P,2.0,2026-01-11 14:30:39.452582,2025-08-24 12:49:39.452582,2025-08-06 05:13:39.452582,Recorded,2x,False,False,True,False,5.0,False
11316,5150,Hgtv,Movie,Set-Top Box,Guest WiFi,225,HD,2160P,1.0,2025-11-14 09:24:39.452582,2025-04-05 17:13:39.452582,2025-10-31 00:51:39.452582,Recorded,0.5x,False,False,True,False,3.0,True
11317,10584,Amc,Documentary,Mobile App,Cellular,233,HD,720P,8.0,2026-02-11 11:37:39.452582,2025-04-15 06:50:39.452582,2025-07-23 12:06:39.452582,Recorded,0.5x,False,False,True,False,3.0,True
11318,8268,Netflix,Thriller,Smart Tv,Mobile Network,116,4K,2160P,4.0,2025-11-10 06:24:39.452582,2025-12-30 05:20:39.452582,2025-04-30 12:06:39.452582,Live,1x,False,True,True,True,4.0,True
11319,6218,Netflix,Movie,Set-Top Box,Guest WiFi,231,HD,1080P,1.0,2026-01-19 04:47:39.452582,2025-05-31 17:54:39.452582,2025-12-19 22:11:39.452582,On-Demand,0.5x,True,False,True,False,5.0,False
11320,11073,Netflix,Talk Show,Smart Tv,Cellular,152,4K,480P,15.0,2025-10-14 14:26:39.452582,2025-04-28 14:34:39.452582,2026-03-12 14:59:39.452582,Recorded,0.5x,False,True,True,True,4.0,True
11321,10187,Nbc,Thriller,Laptop,Guest WiFi,12,HD,1080P,7.0,2026-02-04 05:47:39.452582,2025-09-25 02:43:39.452582,2025-10-16 21:34:39.452582,On-Demand,0.5x,False,False,False,True,4.0,False
11322,5154,Cnn,Animation,Tablet,Cellular,95,HD,720P,15.0,2025-04-26 01:23:39.452582,2025-10-21 15:25:39.452582,2026-02-16 17:10:39.452582,Live,2x,False,False,False,True,5.0,False
11323,10366,Cbs,Documentary,Mobile App,Cellular,193,4K,480P,3.0,2025-06-24 06:18:39.452582,2025-11-10 03:44:39.452582,2025-08-17 16:21:39.452582,Recorded,1.5x,False,True,False,False,3.0,False
11324,7596,Netflix,Thriller,Mobile App,Mobile Network,48,HD,480P,6.0,2025-06-02 17:18:39.452582,2025-06-21 13:59:39.452582,2026-01-17 15:41:39.452582,Live,1.5x,False,True,False,True,3.0,True
11325,8838,Disney+,Series,Set-Top Box,Guest WiFi,133,HD,1080P,2.0,2025-11-27 04:00:39.452582,2025-04-11 01:12:39.452582,2025-05-31 18:56:39.452582,Recorded,2x,True,True,True,True,2.0,False
11326,12655,Showtime,News,Set-Top Box,Home WiFi,25,SD,2160P,0.0,2025-10-24 20:31:39.452582,2025-06-27 04:45:39.452582,2025-07-26 09:15:39.452582,Recorded,1.5x,True,True,False,False,4.0,False
11327,1754,Hgtv,News,Set-Top Box,Cellular,40,HD,2160P,4.0,2026-03-07 05:41:39.452582,2026-02-11 15:25:39.452582,2025-08-10 11:57:39.452582,On-Demand,1.5x,False,False,True,False,1.0,True
11328,11950,Disney+,Sports,Laptop,Cellular,158,HD,2160P,1.0,2025-05-20 21:26:39.452582,2025-07-03 16:18:39.452582,2025-09-30 22:13:39.452582,On-Demand,2x,False,True,False,False,2.0,True
11329,5622,Cbs,Talk Show,Laptop,Cellular,187,HD,1080P,14.0,2026-01-09 17:23:39.452582,2025-11-05 08:00:39.452582,2025-03-18 03:27:39.452582,Recorded,1.5x,True,False,False,False,3.0,True
11330,7722,Cnn,News,Mobile App,Cellular,182,SD,1080P,14.0,2025-12-30 05:39:39.452582,2025-11-20 23:07:39.452582,2025-03-22 23:06:39.452582,Live,0.5x,True,True,True,False,3.0,True
11331,7768,Fox News,Series,Laptop,Mobile Network,139,4K,1080P,10.0,2026-01-24 14:46:39.452582,2025-07-30 23:26:39.452582,2026-03-04 11:07:39.452582,Recorded,1.5x,True,True,True,True,3.0,False
11332,3615,Cnn,Animation,Laptop,Guest WiFi,131,HD,2160P,4.0,2026-03-11 22:36:39.452582,2025-12-14 05:04:39.452582,2025-07-30 00:27:39.452582,On-Demand,1x,False,False,False,True,3.0,False
11333,11426,Discovery Channel,Thriller,Laptop,Cellular,34,4K,1080P,5.0,2025-10-27 10:30:39.452582,2025-08-11 11:17:39.452582,2025-08-02 04:49:39.452582,Live,1.5x,False,True,False,True,3.0,False
11334,6347,Espn,Series,Set-Top Box,Home WiFi,125,SD,2160P,7.0,2026-02-05 18:54:39.452582,2025-11-15 11:10:39.452582,2025-05-24 02:14:39.452582,Recorded,0.5x,False,True,True,False,5.0,False
11335,1608,Disney+,Thriller,Laptop,Mobile Network,9,SD,720P,0.0,2026-02-28 17:25:39.452582,2025-05-03 01:22:39.452582,2025-06-28 04:42:39.452582,Recorded,0.5x,False,False,True,True,1.0,True
11336,9703,Netflix,Movie,Set-Top Box,Home WiFi,189,HD,1080P,7.0,2025-07-19 12:59:39.452582,2025-09-07 03:04:39.452582,2025-04-01 07:14:39.452582,Recorded,1.5x,False,False,True,False,3.0,False
11337,3298,Disney+,News,Set-Top Box,Mobile Network,189,4K,720P,14.0,2025-06-28 12:51:39.452582,2025-04-11 19:22:39.452582,2026-02-13 09:09:39.452582,Live,1.5x,True,False,True,False,3.0,False
11338,3476,Netflix,Thriller,Mobile App,Cellular,116,HD,1080P,10.0,2026-02-03 02:07:39.452582,2025-10-26 10:42:39.452582,2025-05-28 04:32:39.452582,Recorded,0.5x,True,True,True,False,3.0,True
11339,4261,Cbs,Thriller,Mobile App,Cellular,235,SD,720P,14.0,2025-07-10 17:46:39.452582,2026-03-04 08:20:39.452582,2025-06-13 08:38:39.452582,On-Demand,0.5x,True,True,True,False,5.0,True
11340,1313,Hgtv,Talk Show,Smart Tv,Mobile Network,103,SD,480P,6.0,2025-08-09 17:16:39.452582,2025-11-20 19:40:39.452582,2025-05-28 08:32:39.452582,Live,1x,False,True,False,False,3.0,True
11341,12883,Showtime,Animation,Mobile App,Mobile Network,46,HD,720P,14.0,2025-12-14 09:21:39.452582,2025-11-22 01:12:39.452582,2025-08-05 18:17:39.452582,Recorded,1.5x,True,True,True,True,3.0,True
11342,5776,Hbo,Documentary,Mobile App,Mobile Network,150,4K,1080P,14.0,2025-09-29 20:17:39.452582,2025-09-15 17:42:39.452582,2025-05-19 16:27:39.452582,Recorded,1x,True,False,True,True,4.0,True
11343,2349,Hbo,Movie,Tablet,Cellular,42,HD,2160P,0.0,2025-06-10 09:01:39.452582,2025-11-23 11:28:39.452582,2025-09-26 13:43:39.452582,On-Demand,2x,False,True,True,False,4.0,False
11344,12025,Nbc,Talk Show,Tablet,Guest WiFi,114,4K,480P,10.0,2025-08-10 12:24:39.452582,2025-10-17 10:04:39.452582,2025-09-23 06:53:39.452582,Recorded,1x,True,True,False,False,1.0,True
11345,2289,Netflix,Drama,Set-Top Box,Cellular,225,4K,480P,12.0,2025-09-27 17:48:39.452582,2025-12-21 14:40:39.452582,2025-12-02 04:23:39.452582,Recorded,0.5x,False,True,False,True,3.0,False
11346,7648,Local Channel,Talk Show,Mobile App,Mobile Network,8,SD,2160P,0.0,2025-07-19 06:15:39.452582,2025-04-01 17:56:39.452582,2025-12-03 18:41:39.452582,Live,0.5x,False,True,False,True,3.0,False
11347,9955,Nbc,Thriller,Set-Top Box,Cellular,152,4K,2160P,1.0,2025-05-04 04:04:39.452582,2026-01-21 13:25:39.452582,2025-04-04 02:22:39.452582,Recorded,1.5x,True,True,False,False,3.0,True
11348,3281,Nbc,Thriller,Smart Tv,Cellular,122,SD,480P,1.0,2025-11-21 11:20:39.452582,2025-06-29 17:45:39.452582,2025-05-13 18:17:39.452582,Live,1.5x,True,True,True,True,4.0,False
11349,11018,Amc,Sports,Tablet,Home WiFi,41,HD,720P,10.0,2025-10-24 22:51:39.452582,2025-06-09 16:01:39.452582,2025-04-06 18:54:39.452582,Recorded,2x,True,True,False,False,4.0,False
11350,8548,Disney+,Talk Show,Laptop,Mobile Network,195,HD,720P,5.0,2025-04-18 11:02:39.452582,2025-05-14 02:42:39.452582,2025-08-20 01:02:39.452582,Recorded,1x,False,True,False,False,1.0,False
11351,5685,Espn,Drama,Tablet,Mobile Network,153,SD,2160P,9.0,2026-01-02 12:51:39.452582,2025-04-28 16:43:39.452582,2025-12-22 04:26:39.452582,Live,1.5x,True,True,False,False,2.0,True
11352,1330,Abc,Talk Show,Tablet,Cellular,239,HD,480P,1.0,2025-04-20 19:27:39.452582,2025-08-17 12:12:39.452582,2026-01-04 09:53:39.452582,On-Demand,1x,False,True,False,True,3.0,False
11353,8591,Local Channel,Drama,Tablet,Mobile Network,24,4K,480P,12.0,2025-03-26 17:09:39.452582,2025-10-03 14:17:39.452582,2025-07-23 13:34:39.452582,Recorded,2x,True,True,True,False,2.0,False
11354,4372,Fox News,Reality Tv,Set-Top Box,Home WiFi,60,HD,720P,10.0,2026-03-01 13:47:39.452582,2025-06-12 04:52:39.452582,2025-03-27 07:10:39.452582,Recorded,1x,True,True,True,True,3.0,False
11355,1406,Discovery Channel,Talk Show,Tablet,Mobile Network,228,HD,2160P,6.0,2025-11-13 21:20:39.452582,2025-09-28 15:33:39.452582,2026-01-30 06:31:39.452582,Recorded,0.5x,False,True,True,False,3.0,True
